entity_id,vehicle_id,vehicle_label,trip_id,route_id,route_short_name,route_long_name,direction_id,trip_headsign,latitude,longitude,bearing,speed_mps,current_status,stop_id,stop_name,timestamp_local,feed_header_timestamp_local
vehicle_position_79077,79077,Autobuss 6,AUTO6-01-1-260323-ab-1410,,,,,,56.94578170776367,24.131362915039062,98.0,0.0,2,7749,Abrenes iela,2026-04-01T13:56:18+03:00,2026-04-01T13:56:21+03:00
vehicle_position_79099,79099,Autobuss 3,AUTO3-20-1-260323-ab-1350,,,,,,57.03342056274414,24.048429489135742,128.0,0.0,2,8050,Bolderāja,2026-04-01T13:56:13+03:00,2026-04-01T13:56:21+03:00
vehicle_position_79111,79111,Autobuss 2,AUTO2-08-1-260323-ab-1330,,,,,,56.98810577392578,24.12163734436035,6.0,0.0,2,0388,"Rūpnīca ""RER""",2026-04-01T13:56:16+03:00,2026-04-01T13:56:21+03:00
vehicle_position_79120,79120,Autobuss 52,AUTO52-05-1-260323-ab-1340,,,,,,56.953468322753906,24.15335464477539,42.0,0.0,2,5090,Daugavas stadions,2026-04-01T13:56:17+03:00,2026-04-01T13:56:21+03:00
vehicle_position_79131,79131,Autobuss 6,AUTO6-02-1-260323-ba-1330,,,,,,56.951229095458984,24.17064094543457,288.0,2.2200000286102295,2,0098,Daugavas stadions,2026-04-01T13:56:02+03:00,2026-04-01T13:56:21+03:00
vehicle_position_79142,79142,Autobuss 49,AUTO49-05-1-260323-ab-1340,,,,,,56.967384338378906,24.14651107788086,126.0,3.890000104904175,2,0344,Pērnavas iela,2026-04-01T13:56:17+03:00,2026-04-01T13:56:21+03:00
vehicle_position_79153,79153,Autobuss 55,AUTO55-02-1-260323-ba-1320,,,,,,56.94062805175781,24.09320831298828,46.0,6.110000133514404,2,5185,Nacionālā bibliotēka,2026-04-01T13:56:14+03:00,2026-04-01T13:56:21+03:00
vehicle_position_79164,79164,Autobuss 16,AUTO16-04-1-260323-ba-1330,,,,,,56.970802307128906,24.177871704101562,288.0,0.0,2,0465,Tālivalža iela,2026-04-01T13:56:17+03:00,2026-04-01T13:56:21+03:00
vehicle_position_79186,79186,Autobuss 23,AUTO23-03-1-260323-ba-1410,,,,,,56.87056350708008,24.110668182373047,134.0,0.0,2,1312,Baložu galapunkts,2026-04-01T13:56:00+03:00,2026-04-01T13:56:21+03:00
vehicle_position_79197,79197,Autobuss 51,AUTO51-04-1-260323-ab-1350,,,,,,56.94487380981445,24.120750427246094,312.0,6.670000076293945,2,0079,Centrālā stacija,2026-04-01T13:56:15+03:00,2026-04-01T13:56:21+03:00
vehicle_position_79218,79218,Autobuss 25,AUTO25-01-1-260323-ab-1350,,,,,,56.93710708618164,24.081634521484375,256.0,13.0600004196167,2,1112,E.Smiļģa iela,2026-04-01T13:56:17+03:00,2026-04-01T13:56:21+03:00
vehicle_position_79229,79229,Autobuss 12,AUTO12-01-1-260323-ab-1340,,,,,,56.9293212890625,24.153480529785156,136.0,19.170000076293945,2,0162,"Atpūtas centrs ""Lido""",2026-04-01T13:56:15+03:00,2026-04-01T13:56:21+03:00
vehicle_position_79231,79231,Autobuss 51,AUTO51-03-1-260323-ab-1330,,,,,,56.94622039794922,24.20766258239746,102.0,13.0600004196167,2,5342,A.Saharova iela,2026-04-01T13:53:40+03:00,2026-04-01T13:56:21+03:00
vehicle_position_79251,79251,Autobuss 15,AUTO15-02-1-260323-ab-1400,,,,,,56.85945510864258,24.29606819152832,274.0,6.110000133514404,2,0541,Dārziņu 46.līnija,2026-04-01T13:56:15+03:00,2026-04-01T13:56:21+03:00
vehicle_position_79262,79262,Autobuss 52,AUTO52-03-1-260323-ba-1400,,,,,,56.93476867675781,24.22121238708496,74.0,0.0,2,7978,Pļavnieku kapi,2026-04-01T13:56:16+03:00,2026-04-01T13:56:21+03:00
vehicle_position_79284,79284,Autobuss 51,AUTO51-01-1-260323-ba-1350,,,,,,56.943756103515625,24.22747230529785,286.0,12.779999732971191,2,5198,Liepiņas,2026-04-01T13:55:52+03:00,2026-04-01T13:56:21+03:00
vehicle_position_79305,79305,Autobuss 24,AUTO24-08-1-260323-ab-1350,,,,,,56.95493698120117,24.11012840270996,310.0,3.3299999237060547,2,2120,Medicīnas muzejs,2026-04-01T13:56:14+03:00,2026-04-01T13:56:21+03:00
vehicle_position_79327,79327,Autobuss 29,AUTO29-01-1-260323-acb-1310,,,,,,57.05230712890625,24.169567108154297,306.0,5.559999942779541,2,0521,Zundagi,2026-04-01T13:56:14+03:00,2026-04-01T13:56:21+03:00
vehicle_position_79338,79338,Autobuss 58,AUTO58-01-1-260323-ba-1350,,,,,,57.03466033935547,24.101591110229492,124.0,6.940000057220459,2,0254,Martas Rinkas iela,2026-04-01T13:56:14+03:00,2026-04-01T13:56:21+03:00
vehicle_position_79721,79721,Autobuss 2,AUTO2-01-1-260323-ab-1400,,,,,,56.94600296020508,24.131214141845703,94.0,3.3299999237060547,2,7749a,Abrenes iela,2026-04-01T13:56:16+03:00,2026-04-01T13:56:21+03:00
vehicle_position_79774,79774,Autobuss 13,AUTO13-04-1-260323-ab-1350,,,,,,56.98352813720703,23.999248504638672,52.0,14.170000076293945,2,1666,Liepezers,2026-04-01T13:56:13+03:00,2026-04-01T13:56:21+03:00
vehicle_position_79861,79861,Autobuss 15,AUTO15-01-1-260323-ab-1340,,,,,,56.89561080932617,24.214069366455078,310.0,7.5,2,0515,Višķu iela,2026-04-01T13:56:13+03:00,2026-04-01T13:56:21+03:00
